transaction_id,customer_id,txn_date,product,amount,currency,status,billing_period
T00046396,C002920,2025-05-31,Analytics Add-on,7.35,USD,succeeded,monthly
T00046397,C002920,2025-07-22,Support Plus,0.0,USD,succeeded,monthly
T00046398,C002920,2025-08-29,Core Platform,0.0,USD,succeeded,monthly
T00046399,C002920,2025-08-21,API Access,16.57,USD,succeeded,monthly
T00046400,C002920,2025-01-25,Analytics Add-on,9.98,USD,succeeded,monthly
T00046401,C002920,2023-08-29,Core Platform,0.0,USD,succeeded,monthly
T00046402,C002920,2025-07-15,Support Plus,-22.33,USD,refunded,monthly
T00046403,C002920,2024-08-02,Core Platform,0.0,USD,succeeded,monthly
T00046404,C002920,2025-03-25,Support Plus,18.4,USD,succeeded,annual
T00046405,C002920,2025-02-08,Core Platform,0.0,USD,succeeded,monthly
T00046406,C002920,2025-08-03,Analytics Add-on,0.0,USD,succeeded,annual
T00046407,C002920,2023-09-01,Storage Pack,0.0,USD,succeeded,monthly
T00046408,C002920,2024-03-20,Core Platform,0.0,USD,succeeded,monthly
T00046409,C002920,2025-06-25,Core Platform,0.0,USD,succeeded,monthly
T00046410,C002920,2025-11-08,Core Platform,0.0,USD,succeeded,annual
T00046411,C002920,2024-10-21,Core Platform,0.0,USD,succeeded,monthly
T00046412,C002920,2023-10-28,Support Plus,16.94,USD,succeeded,monthly
T00046413,C002920,2023-11-21,Core Platform,0.0,USD,succeeded,monthly
T00046414,C002920,2025-05-18,Storage Pack,24.43,USD,succeeded,annual
T00046415,C002920,2023-10-29,Core Platform,0.0,USD,succeeded,monthly
T00046416,C002920,2024-07-19,Core Platform,0.0,USD,succeeded,annual
T00046417,C002920,2024-04-10,Support Plus,0.0,USD,succeeded,monthly
T00046418,C002920,2025-11-24,Analytics Add-on,0.0,USD,succeeded,monthly
T00046419,C002920,2024-05-17,Support Plus,12.09,USD,succeeded,monthly
T00046420,C002920,2024-05-13,Core Platform,0.0,USD,succeeded,monthly
T00046421,C002921,2025-04-17,Support Plus,138.35,USD,succeeded,annual
T00046422,C002921,2023-10-09,Analytics Add-on,116.42,USD,succeeded,monthly
T00046423,C002921,2025-11-17,Support Plus,164.1,USD,succeeded,monthly
T00046424,C002921,2024-08-13,Analytics Add-on,90.98,USD,succeeded,monthly
T00046425,C002921,2024-05-21,Core Platform,136.3,USD,succeeded,annual
T00046426,C002921,2025-01-10,Core Platform,118.49,USD,succeeded,monthly
T00046427,C002921,2025-10-28,Analytics Add-on,186.94,USD,succeeded,annual
T00046428,C002921,2024-07-24,Core Platform,97.58,USD,succeeded,annual
T00046429,C002921,2023-11-09,Storage Pack,180.21,USD,succeeded,monthly
T00046430,C002921,2025-09-01,Storage Pack,101.63,USD,succeeded,annual
T00046431,C002921,2023-10-13,Analytics Add-on,178.73,USD,succeeded,monthly
T00046432,C002921,2025-09-15,Storage Pack,126.0,USD,succeeded,monthly
T00046433,C002921,2025-06-03,Support Plus,124.24,USD,succeeded,annual
T00046434,C002921,2024-07-17,Core Platform,162.89,USD,succeeded,monthly
T00046435,C002921,2024-07-31,Analytics Add-on,182.14,USD,succeeded,monthly
T00046436,C002921,2025-04-29,Core Platform,131.79,USD,succeeded,annual
T00046437,C002921,2025-06-03,Support Plus,144.81,USD,succeeded,monthly
T00046438,C002921,2023-11-18,API Access,111.7,USD,succeeded,monthly
T00046439,C002921,2024-10-16,Core Platform,193.43,USD,succeeded,monthly
T00046440,C002921,2025-09-08,Core Platform,173.6,USD,succeeded,monthly
T00046441,C002921,2024-01-17,API Access,116.64,USD,succeeded,monthly
T00046442,C002921,2024-01-30,Core Platform,165.49,USD,succeeded,monthly
T00046443,C002921,2025-11-19,Analytics Add-on,102.94,USD,succeeded,monthly
T00046444,C002922,2025-01-17,API Access,55.21,USD,succeeded,monthly
T00046445,C002922,2025-03-18,API Access,60.44,USD,succeeded,monthly
T00046446,C002922,2025-03-27,API Access,61.12,USD,succeeded,monthly
T00046447,C002923,2022-08-31,Analytics Add-on,189.97,USD,succeeded,annual
T00046448,C002923,2025-11-03,Storage Pack,120.66,USD,succeeded,monthly
T00046449,C002923,2025-02-06,Core Platform,191.49,USD,succeeded,monthly
T00046450,C002923,2023-04-13,Storage Pack,195.75,USD,succeeded,annual
T00046451,C002923,2023-03-18,Analytics Add-on,181.6,USD,succeeded,monthly
T00046452,C002923,2024-01-25,API Access,203.64,USD,succeeded,annual
T00046453,C002923,2023-07-23,Core Platform,206.88,USD,succeeded,monthly
T00046454,C002923,2022-11-02,Core Platform,169.65,USD,succeeded,monthly
T00046455,C002923,2025-01-10,Core Platform,137.2,USD,succeeded,monthly
T00046456,C002923,2023-12-06,Analytics Add-on,212.94,USD,succeeded,monthly
T00046457,C002923,2023-09-14,Core Platform,192.99,USD,succeeded,monthly
T00046458,C002923,2023-12-24,Storage Pack,171.08,USD,succeeded,annual
T00046459,C002923,2023-05-04,Core Platform,155.83,USD,succeeded,annual
T00046460,C002923,2024-09-18,API Access,195.55,USD,succeeded,annual
T00046461,C002923,2023-08-09,Analytics Add-on,-218.81,USD,refunded,annual
T00046462,C002923,2025-08-18,Core Platform,106.8,USD,succeeded,annual
T00046463,C002923,2023-05-07,API Access,128.76,USD,succeeded,annual
T00046464,C002923,2025-09-30,API Access,211.62,USD,succeeded,monthly
T00046465,C002923,2023-07-15,Core Platform,166.82,USD,succeeded,annual
T00046466,C002923,2023-11-09,Core Platform,198.43,USD,succeeded,monthly
T00046467,C002923,2024-08-13,API Access,131.6,USD,succeeded,monthly
T00046468,C002923,2024-11-12,Analytics Add-on,115.87,USD,succeeded,monthly
T00046469,C002923,2024-07-06,Core Platform,103.04,USD,succeeded,monthly
T00046470,C002923,2023-10-01,Analytics Add-on,106.69,USD,succeeded,monthly
T00046471,C002924,2025-12-11,Core Platform,0.0,USD,failed,annual
T00046472,C002924,2025-03-16,Core Platform,0.0,USD,failed,monthly
T00046473,C002924,2025-11-30,Core Platform,0.0,USD,succeeded,annual
T00046474,C002924,2024-10-13,Core Platform,0.0,USD,succeeded,monthly
T00046475,C002924,2025-05-04,Core Platform,0.0,USD,succeeded,monthly
T00046476,C002924,2024-02-16,Analytics Add-on,9.4,USD,failed,annual
T00046477,C002924,2025-11-23,API Access,17.45,USD,succeeded,monthly
T00046478,C002924,2025-04-22,Core Platform,0.0,USD,succeeded,monthly
T00046479,C002924,2025-09-04,API Access,17.28,USD,succeeded,monthly
T00046480,C002924,2024-03-07,API Access,8.67,USD,succeeded,annual
T00046481,C002924,2024-10-31,Core Platform,0.0,USD,succeeded,monthly
T00046482,C002924,2024-12-07,Core Platform,0.0,USD,succeeded,monthly
T00046483,C002924,2024-10-11,Core Platform,0.0,USD,succeeded,annual
T00046484,C002924,2024-09-18,API Access,19.5,USD,succeeded,annual
T00046485,C002924,2025-01-17,Storage Pack,9.6,USD,succeeded,monthly
T00046486,C002925,2024-08-27,Core Platform,110.95,USD,succeeded,monthly
T00046487,C002925,2024-05-28,Core Platform,143.23,USD,succeeded,annual
T00046488,C002925,2025-05-07,Core Platform,169.93,USD,succeeded,monthly
T00046489,C002925,2023-09-25,Support Plus,170.15,USD,succeeded,annual
T00046490,C002925,2025-05-09,Core Platform,176.17,USD,failed,monthly
T00046491,C002925,2024-12-25,Storage Pack,-132.62,USD,refunded,monthly
T00046492,C002925,2024-04-16,Analytics Add-on,107.95,USD,succeeded,monthly
T00046493,C002925,2025-01-14,API Access,85.22,USD,succeeded,monthly
T00046494,C002925,2024-04-07,Storage Pack,88.94,USD,succeeded,monthly
T00046495,C002925,2024-11-14,Core Platform,109.63,USD,succeeded,monthly
T00046496,C002925,2025-10-30,Core Platform,138.28,USD,succeeded,annual
T00046497,C002925,2025-01-15,Support Plus,95.31,USD,failed,monthly
T00046498,C002925,2025-01-08,Support Plus,130.69,USD,succeeded,annual
T00046499,C002925,2025-02-12,Analytics Add-on,136.42,USD,succeeded,annual
T00046500,C002925,2024-10-22,Storage Pack,91.76,USD,succeeded,monthly
T00046501,C002925,2024-04-19,Analytics Add-on,137.53,USD,succeeded,annual
T00046502,C002925,2024-01-29,Core Platform,-134.71,USD,refunded,annual
T00046503,C002925,2025-03-31,Analytics Add-on,122.47,USD,succeeded,monthly
T00046504,C002925,2025-09-26,API Access,139.15,USD,failed,monthly
T00046505,C002925,2024-04-23,Core Platform,166.1,USD,succeeded,monthly
T00046506,C002926,2024-06-13,Support Plus,32.7,USD,succeeded,annual
T00046507,C002926,2023-05-12,API Access,66.01,USD,succeeded,monthly
T00046508,C002926,2023-04-30,Core Platform,54.35,USD,succeeded,monthly
T00046509,C002926,2022-10-10,Storage Pack,45.59,USD,succeeded,monthly
T00046510,C002926,2024-12-23,Core Platform,64.42,USD,succeeded,monthly
T00046511,C002926,2024-07-30,Core Platform,36.52,USD,succeeded,annual
T00046512,C002926,2024-12-05,Storage Pack,47.73,USD,succeeded,monthly
T00046513,C002926,2023-06-29,Support Plus,34.89,USD,succeeded,monthly
T00046514,C002926,2025-06-27,Core Platform,32.76,USD,succeeded,annual
T00046515,C002926,2025-04-05,Analytics Add-on,35.07,USD,succeeded,monthly
T00046516,C002926,2022-10-04,Analytics Add-on,37.56,USD,failed,monthly
T00046517,C002926,2025-07-30,Core Platform,41.24,USD,succeeded,monthly
T00046518,C002926,2025-06-04,Analytics Add-on,38.01,USD,succeeded,annual
T00046519,C002926,2023-01-04,Storage Pack,39.9,USD,succeeded,monthly
T00046520,C002926,2025-07-10,Core Platform,43.99,USD,succeeded,monthly
T00046521,C002926,2024-05-01,Core Platform,52.63,USD,succeeded,annual
T00046522,C002926,2025-12-07,Core Platform,61.37,USD,succeeded,monthly
T00046523,C002926,2024-06-27,Analytics Add-on,66.35,USD,succeeded,monthly
T00046524,C002926,2024-04-02,Analytics Add-on,57.87,USD,succeeded,monthly
T00046525,C002926,2024-05-20,Core Platform,32.82,USD,succeeded,monthly
T00046526,C002927,2025-07-04,Storage Pack,550.69,USD,failed,monthly
T00046527,C002927,2025-05-29,Core Platform,399.54,USD,succeeded,monthly
T00046528,C002927,2025-07-24,Core Platform,339.36,USD,succeeded,monthly
T00046529,C002927,2025-09-22,Support Plus,297.94,USD,succeeded,monthly
T00046530,C002927,2025-02-04,Core Platform,347.81,USD,succeeded,monthly
T00046531,C002927,2025-01-07,Storage Pack,346.15,USD,succeeded,monthly
T00046532,C002927,2024-10-27,Support Plus,306.74,USD,succeeded,monthly
T00046533,C002927,2024-07-13,Storage Pack,589.8,USD,succeeded,annual
T00046534,C002927,2024-11-16,Core Platform,494.36,USD,failed,monthly
T00046535,C002928,2025-10-15,Support Plus,140.94,USD,succeeded,monthly
T00046536,C002928,2024-04-26,Core Platform,206.32,USD,succeeded,monthly
T00046537,C002928,2024-06-23,Core Platform,191.18,USD,succeeded,annual
T00046538,C002928,2025-07-20,Storage Pack,154.67,USD,succeeded,monthly
T00046539,C002928,2024-07-31,API Access,204.91,USD,succeeded,monthly
T00046540,C002928,2025-02-03,Storage Pack,212.24,USD,succeeded,monthly
T00046541,C002928,2024-05-20,Analytics Add-on,111.57,USD,succeeded,annual
T00046542,C002928,2023-10-19,Core Platform,96.74,USD,succeeded,monthly
T00046543,C002928,2024-10-20,Core Platform,134.83,USD,succeeded,monthly
T00046544,C002928,2024-11-27,Support Plus,98.94,USD,succeeded,monthly
T00046545,C002928,2025-12-09,Core Platform,206.81,USD,succeeded,monthly
T00046546,C002928,2024-08-16,Core Platform,135.1,USD,succeeded,monthly
T00046547,C002928,2025-07-08,Analytics Add-on,153.63,USD,succeeded,monthly
T00046548,C002928,2024-10-04,Analytics Add-on,118.93,USD,succeeded,monthly
T00046549,C002928,2024-06-30,Analytics Add-on,192.52,USD,succeeded,annual
T00046550,C002928,2024-06-09,Core Platform,150.23,USD,succeeded,annual
T00046551,C002928,2023-11-13,Core Platform,203.53,USD,succeeded,monthly
T00046552,C002928,2023-06-10,Storage Pack,128.38,USD,succeeded,monthly
T00046553,C002929,2023-03-09,Core Platform,0.0,USD,succeeded,annual
T00046554,C002929,2023-09-02,Core Platform,0.0,USD,succeeded,monthly
T00046555,C002929,2025-12-09,Core Platform,0.0,USD,succeeded,monthly
T00046556,C002929,2024-11-29,Core Platform,0.0,USD,succeeded,monthly
T00046557,C002929,2025-09-04,API Access,0.0,USD,succeeded,annual
T00046558,C002929,2023-11-23,Core Platform,0.0,USD,succeeded,monthly
T00046559,C002929,2023-06-29,Analytics Add-on,11.28,USD,succeeded,monthly
T00046560,C002929,2025-04-01,API Access,9.66,USD,succeeded,monthly
T00046561,C002929,2022-09-28,Support Plus,0.0,USD,succeeded,monthly
T00046562,C002929,2023-08-10,Analytics Add-on,25.76,USD,succeeded,monthly
T00046563,C002929,2023-07-21,API Access,12.26,USD,succeeded,monthly
T00046564,C002929,2023-08-03,Core Platform,0.0,USD,succeeded,monthly
T00046565,C002929,2024-10-31,API Access,10.66,USD,succeeded,monthly
T00046566,C002929,2024-07-26,Core Platform,0.0,USD,succeeded,monthly
T00046567,C002929,2023-05-27,Core Platform,0.0,USD,failed,monthly
T00046568,C002929,2025-09-20,Support Plus,17.9,USD,succeeded,monthly
T00046569,C002929,2025-10-04,API Access,0.0,USD,succeeded,monthly
T00046570,C002929,2024-07-10,Core Platform,0.0,USD,succeeded,annual
T00046571,C002929,2023-08-18,Storage Pack,17.06,USD,succeeded,annual
T00046572,C002929,2025-01-04,Core Platform,0.0,USD,succeeded,monthly
T00046573,C002929,2024-10-27,Analytics Add-on,11.65,USD,succeeded,monthly
T00046574,C002929,2023-03-28,Storage Pack,12.3,USD,failed,monthly
T00046575,C002929,2025-04-16,Support Plus,0.0,USD,succeeded,monthly
T00046576,C002929,2024-10-14,Analytics Add-on,10.05,USD,succeeded,monthly
T00046577,C002929,2023-10-24,API Access,25.65,USD,succeeded,annual
T00046578,C002929,2024-08-20,Core Platform,0.0,USD,succeeded,monthly
T00046579,C002929,2023-05-14,Core Platform,0.0,USD,succeeded,monthly
T00046580,C002929,2023-02-15,Support Plus,20.86,USD,succeeded,monthly
T00046581,C002929,2024-11-08,Core Platform,0.0,USD,succeeded,annual
T00046582,C002929,2025-04-15,Core Platform,0.0,USD,succeeded,monthly
T00046583,C002929,2023-12-06,Core Platform,0.0,USD,succeeded,annual
T00046584,C002929,2023-12-20,Core Platform,0.0,USD,succeeded,monthly
T00046585,C002930,2025-11-07,Core Platform,628.72,USD,succeeded,monthly
T00046586,C002930,2025-06-27,Core Platform,457.35,USD,succeeded,annual
T00046587,C002930,2025-10-09,Storage Pack,589.8,USD,succeeded,monthly
T00046588,C002930,2024-10-26,Core Platform,463.31,USD,succeeded,monthly
T00046589,C002930,2024-11-27,Core Platform,505.83,USD,succeeded,monthly
T00046590,C002930,2025-11-26,Support Plus,323.32,USD,succeeded,annual
T00046591,C002930,2025-08-04,Core Platform,538.07,USD,succeeded,annual
T00046592,C002930,2025-02-06,Core Platform,538.18,USD,succeeded,annual
T00046593,C002930,2025-03-02,Core Platform,365.23,USD,succeeded,monthly
T00046594,C002930,2024-09-18,Core Platform,549.33,USD,succeeded,monthly
T00046595,C002930,2025-11-07,Core Platform,511.1,USD,succeeded,annual
T00046596,C002930,2024-08-28,Core Platform,603.69,USD,succeeded,monthly
T00046597,C002930,2024-11-27,Analytics Add-on,407.27,USD,succeeded,monthly
T00046598,C002930,2024-08-06,Core Platform,671.35,USD,succeeded,monthly
T00046599,C002930,2025-10-05,Core Platform,561.09,USD,succeeded,annual
T00046600,C002931,2024-05-10,Storage Pack,297.74,USD,succeeded,monthly
T00046601,C002931,2024-12-04,Support Plus,480.53,USD,succeeded,annual
T00046602,C002931,2025-09-10,Core Platform,379.31,USD,succeeded,monthly
T00046603,C002931,2024-04-12,Core Platform,264.29,USD,succeeded,annual
T00046604,C002931,2024-05-07,Analytics Add-on,284.78,USD,succeeded,monthly
T00046605,C002931,2024-05-05,Core Platform,446.43,USD,succeeded,monthly
T00046606,C002931,2023-07-22,Support Plus,346.73,USD,succeeded,monthly
T00046607,C002931,2024-08-13,Storage Pack,585.78,USD,succeeded,annual
T00046608,C002931,2024-10-20,Core Platform,466.19,USD,succeeded,annual
T00046609,C002931,2025-01-22,Support Plus,432.84,USD,succeeded,annual
T00046610,C002931,2023-04-12,Core Platform,554.86,USD,succeeded,monthly
T00046611,C002931,2024-06-15,Core Platform,467.34,USD,succeeded,monthly
T00046612,C002931,2024-08-20,Core Platform,298.95,USD,succeeded,annual
T00046613,C002931,2023-01-12,Core Platform,473.43,USD,succeeded,annual
T00046614,C002931,2024-09-20,Core Platform,475.67,USD,succeeded,monthly
T00046615,C002931,2024-10-01,API Access,322.92,USD,succeeded,annual
T00046616,C002931,2024-07-26,Core Platform,469.63,USD,succeeded,monthly
T00046617,C002931,2025-08-26,Core Platform,362.48,USD,succeeded,annual
T00046618,C002931,2025-09-10,Core Platform,388.31,USD,succeeded,monthly
T00046619,C002931,2024-01-17,Core Platform,559.37,USD,succeeded,monthly
T00046620,C002931,2025-02-09,API Access,260.4,USD,succeeded,monthly
T00046621,C002931,2025-11-28,Support Plus,473.27,USD,succeeded,monthly
T00046622,C002931,2025-02-04,Core Platform,405.8,USD,succeeded,annual
T00046623,C002931,2023-10-22,Core Platform,544.05,USD,succeeded,annual
T00046624,C002932,2024-11-07,Support Plus,195.82,USD,succeeded,annual
T00046625,C002932,2024-12-10,Core Platform,169.22,USD,succeeded,annual
T00046626,C002932,2024-08-21,Core Platform,99.99,USD,succeeded,monthly
T00046627,C002932,2025-05-19,API Access,134.16,USD,succeeded,monthly
T00046628,C002932,2025-08-13,Storage Pack,187.0,USD,succeeded,monthly
T00046629,C002932,2024-10-21,API Access,119.7,USD,succeeded,annual
T00046630,C002932,2024-10-10,Storage Pack,188.4,USD,succeeded,monthly
T00046631,C002932,2025-07-13,Core Platform,118.88,USD,succeeded,monthly
T00046632,C002932,2025-12-13,API Access,120.4,USD,succeeded,monthly
T00046633,C002932,2025-05-25,Core Platform,201.14,USD,succeeded,annual
T00046634,C002932,2025-05-07,Storage Pack,185.45,USD,succeeded,monthly
T00046635,C002932,2024-12-19,Support Plus,179.63,USD,succeeded,annual
T00046636,C002933,2022-09-21,Storage Pack,1029.6,USD,succeeded,monthly
T00046637,C002933,2023-02-09,Support Plus,1576.99,USD,succeeded,monthly
T00046638,C002933,2025-01-12,Core Platform,1744.1,USD,succeeded,monthly
T00046639,C002933,2025-03-15,Core Platform,1472.11,USD,succeeded,monthly
T00046640,C002933,2025-05-15,Core Platform,1149.15,USD,succeeded,monthly
T00046641,C002933,2023-01-23,API Access,1732.71,USD,succeeded,annual
T00046642,C002933,2024-11-18,Support Plus,860.56,USD,succeeded,annual
T00046643,C002933,2024-12-13,Core Platform,1713.15,USD,succeeded,monthly
T00046644,C002933,2022-12-06,Support Plus,1227.96,USD,succeeded,monthly
T00046645,C002933,2023-04-13,API Access,1278.43,USD,succeeded,monthly
T00046646,C002933,2025-08-08,Storage Pack,868.93,USD,succeeded,annual
T00046647,C002933,2024-04-06,Analytics Add-on,1629.68,USD,succeeded,monthly
T00046648,C002933,2022-09-15,Core Platform,1100.12,USD,succeeded,monthly
T00046649,C002933,2024-03-20,Core Platform,1238.3,USD,succeeded,monthly
T00046650,C002933,2023-01-14,Storage Pack,1695.18,USD,succeeded,monthly
T00046651,C002933,2023-08-13,Storage Pack,1108.91,USD,succeeded,annual
T00046652,C002933,2025-07-17,API Access,1124.37,USD,succeeded,annual
T00046653,C002933,2023-12-14,API Access,1150.61,USD,succeeded,monthly
T00046654,C002933,2024-08-17,API Access,1173.79,USD,succeeded,monthly
T00046655,C002933,2023-07-21,Core Platform,962.03,USD,succeeded,monthly
T00046656,C002933,2025-10-03,Support Plus,1232.66,USD,succeeded,monthly
T00046657,C002933,2023-03-11,Analytics Add-on,1424.96,USD,succeeded,monthly
T00046658,C002933,2022-12-28,Core Platform,1415.96,USD,succeeded,monthly
T00046659,C002933,2023-05-31,Core Platform,1485.11,USD,succeeded,annual
T00046660,C002933,2024-04-19,Storage Pack,-1279.57,USD,refunded,monthly
T00046661,C002933,2024-01-12,Analytics Add-on,1267.1,USD,succeeded,monthly
T00046662,C002933,2022-09-21,API Access,1643.71,USD,succeeded,annual
T00046663,C002934,2024-07-29,Analytics Add-on,512.61,USD,succeeded,monthly
T00046664,C002934,2023-11-19,Core Platform,517.55,USD,succeeded,monthly
T00046665,C002934,2025-03-11,Core Platform,458.07,USD,succeeded,annual
T00046666,C002934,2025-10-27,Support Plus,438.56,USD,succeeded,monthly
T00046667,C002934,2025-04-09,Analytics Add-on,516.99,USD,succeeded,monthly
T00046668,C002934,2024-11-11,Storage Pack,482.82,USD,succeeded,monthly
T00046669,C002934,2025-07-19,Core Platform,546.24,USD,succeeded,monthly
T00046670,C002934,2025-05-22,Core Platform,437.53,USD,succeeded,monthly
T00046671,C002934,2023-09-30,Core Platform,-393.98,USD,refunded,monthly
T00046672,C002934,2025-12-20,Storage Pack,283.32,USD,succeeded,monthly
T00046673,C002934,2024-09-10,Analytics Add-on,508.98,USD,succeeded,monthly
T00046674,C002934,2024-05-12,Analytics Add-on,318.81,USD,succeeded,monthly
T00046675,C002934,2025-05-11,Support Plus,350.58,USD,succeeded,monthly
T00046676,C002934,2024-07-17,Support Plus,316.68,USD,succeeded,monthly
T00046677,C002934,2024-10-22,Core Platform,448.93,USD,succeeded,monthly
T00046678,C002934,2025-11-01,Support Plus,281.97,USD,succeeded,monthly
T00046679,C002935,2025-04-06,Core Platform,39.06,USD,succeeded,monthly
T00046680,C002936,2023-07-10,Storage Pack,53.51,USD,succeeded,monthly
T00046681,C002936,2024-05-26,Core Platform,47.38,USD,succeeded,monthly
T00046682,C002936,2024-02-16,Core Platform,48.59,USD,succeeded,monthly
T00046683,C002936,2025-09-05,Storage Pack,51.99,USD,succeeded,annual
T00046684,C002936,2023-05-11,Support Plus,41.64,USD,succeeded,monthly
T00046685,C002936,2023-01-05,Core Platform,47.09,USD,succeeded,monthly
T00046686,C002936,2024-10-03,API Access,38.88,USD,succeeded,monthly
T00046687,C002936,2022-12-22,Core Platform,62.47,USD,succeeded,monthly
T00046688,C002936,2024-01-21,Core Platform,40.56,USD,succeeded,monthly
T00046689,C002936,2025-07-10,Core Platform,49.99,USD,succeeded,monthly
T00046690,C002936,2024-07-15,Support Plus,44.13,USD,failed,monthly
T00046691,C002936,2023-02-03,Core Platform,33.81,USD,succeeded,monthly
T00046692,C002936,2023-06-30,API Access,42.66,USD,succeeded,annual
T00046693,C002936,2024-04-28,Analytics Add-on,40.62,USD,succeeded,monthly
T00046694,C002936,2025-01-29,Storage Pack,34.86,USD,succeeded,monthly
T00046695,C002936,2025-09-12,Core Platform,32.47,USD,succeeded,monthly
T00046696,C002936,2025-04-17,Storage Pack,39.42,USD,succeeded,monthly
T00046697,C002936,2023-11-08,Storage Pack,57.35,USD,failed,monthly
T00046698,C002936,2024-03-19,Core Platform,45.44,USD,succeeded,annual
T00046699,C002936,2024-02-14,Support Plus,62.2,USD,succeeded,monthly
T00046700,C002936,2023-08-07,API Access,53.35,USD,succeeded,annual
T00046701,C002936,2023-06-10,Support Plus,40.17,USD,succeeded,monthly
T00046702,C002936,2024-01-01,Storage Pack,38.28,USD,succeeded,monthly
T00046703,C002936,2025-01-27,Core Platform,61.73,USD,succeeded,monthly
T00046704,C002936,2023-04-17,Core Platform,40.23,USD,succeeded,annual
T00046705,C002936,2025-02-16,Core Platform,49.83,USD,succeeded,annual
T00046706,C002936,2023-02-20,Analytics Add-on,52.66,USD,succeeded,monthly
T00046707,C002937,2025-12-24,Core Platform,38.66,USD,succeeded,monthly
T00046708,C002937,2025-04-23,Core Platform,64.54,USD,succeeded,monthly
T00046709,C002937,2025-10-12,Core Platform,62.25,USD,failed,monthly
T00046710,C002937,2025-07-08,Storage Pack,41.67,USD,succeeded,monthly
T00046711,C002937,2025-03-09,Support Plus,32.08,USD,succeeded,monthly
T00046712,C002937,2025-03-30,Analytics Add-on,49.42,USD,succeeded,monthly
T00046713,C002937,2025-03-08,Core Platform,59.88,USD,succeeded,monthly
T00046714,C002937,2025-11-13,Storage Pack,58.86,USD,succeeded,annual
T00046715,C002937,2025-02-20,Support Plus,46.93,USD,succeeded,monthly
T00046716,C002937,2025-05-19,Storage Pack,56.36,USD,succeeded,monthly
T00046717,C002937,2025-09-17,Core Platform,29.93,USD,succeeded,monthly
T00046718,C002937,2025-10-05,Storage Pack,30.41,USD,succeeded,monthly
T00046719,C002937,2025-12-20,Support Plus,46.74,USD,succeeded,monthly
T00046720,C002938,2025-09-12,Storage Pack,163.29,USD,succeeded,monthly
T00046721,C002938,2025-12-14,Analytics Add-on,151.05,USD,succeeded,monthly
T00046722,C002938,2025-09-28,Analytics Add-on,185.68,USD,succeeded,monthly
T00046723,C002938,2025-10-02,Core Platform,140.86,USD,succeeded,monthly
T00046724,C002938,2025-06-08,Core Platform,123.02,USD,succeeded,monthly
T00046725,C002938,2025-05-04,Core Platform,186.95,USD,succeeded,monthly
T00046726,C002938,2025-11-26,Storage Pack,115.54,USD,succeeded,annual
T00046727,C002938,2025-02-19,Analytics Add-on,129.83,USD,succeeded,monthly
T00046728,C002938,2025-02-27,Core Platform,97.1,USD,succeeded,monthly
T00046729,C002938,2025-03-20,API Access,183.58,USD,succeeded,monthly
T00046730,C002938,2024-12-08,Support Plus,182.25,USD,succeeded,monthly
T00046731,C002939,2025-07-27,Analytics Add-on,685.19,USD,succeeded,monthly
T00046732,C002939,2025-08-11,Core Platform,1075.33,USD,succeeded,annual
T00046733,C002940,2025-05-02,Support Plus,144.81,USD,succeeded,monthly
T00046734,C002940,2023-02-07,API Access,177.86,USD,succeeded,monthly
T00046735,C002940,2024-09-06,API Access,122.15,USD,succeeded,annual
T00046736,C002940,2025-07-25,Support Plus,153.79,USD,succeeded,monthly
T00046737,C002940,2025-03-12,Core Platform,127.58,USD,succeeded,monthly
T00046738,C002940,2023-11-21,Core Platform,144.81,USD,failed,monthly
T00046739,C002940,2023-10-06,Core Platform,98.95,USD,succeeded,monthly
T00046740,C002940,2023-04-19,Analytics Add-on,133.35,USD,succeeded,monthly
T00046741,C002940,2023-12-30,Analytics Add-on,140.05,USD,succeeded,monthly
T00046742,C002940,2024-02-13,Core Platform,103.93,USD,succeeded,monthly
T00046743,C002940,2024-05-07,Support Plus,123.14,USD,succeeded,monthly
T00046744,C002940,2025-12-10,Core Platform,118.14,USD,succeeded,monthly
T00046745,C002940,2022-10-22,Analytics Add-on,196.66,USD,succeeded,monthly
T00046746,C002940,2025-08-10,Storage Pack,106.94,USD,failed,annual
T00046747,C002940,2023-08-06,Core Platform,210.14,USD,succeeded,monthly
T00046748,C002940,2023-06-14,Core Platform,207.01,USD,succeeded,monthly
T00046749,C002940,2025-07-15,Core Platform,195.53,USD,succeeded,monthly
T00046750,C002940,2023-10-17,Storage Pack,144.33,USD,succeeded,annual
T00046751,C002940,2024-08-17,Storage Pack,180.81,USD,succeeded,monthly
T00046752,C002940,2022-11-04,Core Platform,177.03,USD,succeeded,annual
T00046753,C002940,2023-11-27,Storage Pack,110.89,USD,succeeded,monthly
T00046754,C002940,2022-12-19,Core Platform,98.89,USD,succeeded,monthly
T00046755,C002940,2025-04-19,Storage Pack,159.31,USD,succeeded,monthly
T00046756,C002940,2025-02-06,Core Platform,126.36,USD,succeeded,monthly
T00046757,C002940,2024-08-27,Core Platform,177.15,USD,succeeded,annual
T00046758,C002940,2025-01-23,Core Platform,105.81,USD,succeeded,annual
T00046759,C002940,2025-02-04,Core Platform,163.03,USD,succeeded,monthly
T00046760,C002940,2025-10-29,Storage Pack,178.55,USD,succeeded,monthly
T00046761,C002940,2025-06-16,Core Platform,215.15,USD,succeeded,annual
T00046762,C002940,2025-07-03,API Access,202.8,USD,succeeded,monthly
